,fridge
2013-07-01 21:05:00+01:00,2.45652
2013-07-01 21:05:06+01:00,2.3270836
2013-07-01 21:05:12+01:00,2.7626686
2013-07-01 21:05:18+01:00,2.2112885
2013-07-01 21:05:24+01:00,2.8831215
2013-07-01 21:05:30+01:00,1.9220924
2013-07-01 21:05:36+01:00,2.6630783
2013-07-01 21:05:42+01:00,2.2415428
2013-07-01 21:05:48+01:00,2.9313545
2013-07-01 21:05:54+01:00,2.558548
2013-07-01 21:06:00+01:00,2.3953323
2013-07-01 21:06:06+01:00,2.2256813
2013-07-01 21:06:12+01:00,2.9124298
2013-07-01 21:06:18+01:00,2.2895584
2013-07-01 21:06:24+01:00,2.6883469
2013-07-01 21:06:30+01:00,2.20253
2013-07-01 21:06:36+01:00,3.1606064
2013-07-01 21:06:42+01:00,2.187008
2013-07-01 21:06:48+01:00,2.8526726
2013-07-01 21:06:54+01:00,2.1726074
2013-07-01 21:07:00+01:00,2.688099
2013-07-01 21:07:06+01:00,2.400776
2013-07-01 21:07:12+01:00,2.6652107
2013-07-01 21:07:18+01:00,2.0977554
2013-07-01 21:07:24+01:00,3.0224113
2013-07-01 21:07:30+01:00,2.3352509
2013-07-01 21:07:36+01:00,2.7426834
2013-07-01 21:07:42+01:00,2.435627
2013-07-01 21:07:48+01:00,3.5288353
2013-07-01 21:07:54+01:00,2.2386818
2013-07-01 21:08:00+01:00,2.7912445
2013-07-01 21:08:06+01:00,1.8669701
2013-07-01 21:08:12+01:00,2.633812
2013-07-01 21:08:18+01:00,1.8075027
2013-07-01 21:08:24+01:00,2.4918137
2013-07-01 21:08:30+01:00,2.1420097
2013-07-01 21:08:36+01:00,2.4765358
2013-07-01 21:08:42+01:00,1.9869652
2013-07-01 21:08:48+01:00,2.3285446
2013-07-01 21:08:54+01:00,1.9507103
2013-07-01 21:09:00+01:00,2.9325829
2013-07-01 21:09:06+01:00,2.0969582
2013-07-01 21:09:12+01:00,2.4594612
2013-07-01 21:09:18+01:00,2.0777893
2013-07-01 21:09:24+01:00,2.7620354
2013-07-01 21:09:30+01:00,2.22398
2013-07-01 21:09:36+01:00,2.0053139
2013-07-01 21:09:42+01:00,1.7270851
2013-07-01 21:09:48+01:00,2.4671822
2013-07-01 21:09:54+01:00,1.8991699
2013-07-01 21:10:00+01:00,2.3340607
2013-07-01 21:10:06+01:00,1.9535179
2013-07-01 21:10:12+01:00,2.436222
2013-07-01 21:10:18+01:00,1.8785248
2013-07-01 21:10:24+01:00,2.2687263
2013-07-01 21:10:30+01:00,1.9244652
2013-07-01 21:10:36+01:00,2.2387772
2013-07-01 21:10:42+01:00,1.8396378
2013-07-01 21:10:48+01:00,1.9390259
2013-07-01 21:10:54+01:00,1.8410912
2013-07-01 21:11:00+01:00,1.6760254
2013-07-01 21:11:06+01:00,2.0115929
2013-07-01 21:11:12+01:00,1.9314041
2013-07-01 21:11:18+01:00,2.0276985
2013-07-01 21:11:24+01:00,2.3167572
2013-07-01 21:11:30+01:00,1.6363716
2013-07-01 21:11:36+01:00,2.3570595
2013-07-01 21:11:42+01:00,2.222046
2013-07-01 21:11:48+01:00,3.104908
2013-07-01 21:11:54+01:00,3.1945953
2013-07-01 21:12:00+01:00,2.1138
2013-07-01 21:12:06+01:00,2.0309334
2013-07-01 21:12:12+01:00,1.6697578
2013-07-01 21:12:18+01:00,1.8908234
2013-07-01 21:12:24+01:00,0.97088623
2013-07-01 21:12:30+01:00,0.0
2013-07-01 21:12:36+01:00,0.106788635
2013-07-01 21:12:42+01:00,0.0
2013-07-01 21:12:48+01:00,1.1663322
2013-07-01 21:12:54+01:00,0.15542603
2013-07-01 21:13:00+01:00,20.482552
2013-07-01 21:13:06+01:00,35.05163
2013-07-01 21:13:12+01:00,61.80245
2013-07-01 21:13:18+01:00,82.045845
2013-07-01 21:13:24+01:00,91.21088
2013-07-01 21:13:30+01:00,86.155785
2013-07-01 21:13:36+01:00,82.66107
2013-07-01 21:13:42+01:00,83.907234
2013-07-01 21:13:48+01:00,86.7224
2013-07-01 21:13:54+01:00,84.39847
2013-07-01 21:14:00+01:00,84.02955
2013-07-01 21:14:06+01:00,83.283554
2013-07-01 21:14:12+01:00,85.70505
2013-07-01 21:14:18+01:00,85.06467
2013-07-01 21:14:24+01:00,86.12235
2013-07-01 21:14:30+01:00,85.18113
2013-07-01 21:14:36+01:00,85.94957
2013-07-01 21:14:42+01:00,88.089905
2013-07-01 21:14:48+01:00,84.97089
2013-07-01 21:14:54+01:00,85.01643
2013-07-01 21:15:00+01:00,87.27423
2013-07-01 21:15:06+01:00,85.95564
2013-07-01 21:15:12+01:00,85.612175
2013-07-01 21:15:18+01:00,85.64764
2013-07-01 21:15:24+01:00,85.61183
2013-07-01 21:15:30+01:00,86.71109
2013-07-01 21:15:36+01:00,86.36826
2013-07-01 21:15:42+01:00,86.57059
2013-07-01 21:15:48+01:00,86.420456
2013-07-01 21:15:54+01:00,87.47577
2013-07-01 21:16:00+01:00,87.42954
2013-07-01 21:16:06+01:00,87.94471
2013-07-01 21:16:12+01:00,87.68734
2013-07-01 21:16:18+01:00,87.97721
2013-07-01 21:16:24+01:00,88.48796
2013-07-01 21:16:30+01:00,88.01759
2013-07-01 21:16:36+01:00,88.35736
2013-07-01 21:16:42+01:00,88.69612
2013-07-01 21:16:48+01:00,88.32727
2013-07-01 21:16:54+01:00,88.697845
2013-07-01 21:17:00+01:00,88.66005
2013-07-01 21:17:06+01:00,88.688705
2013-07-01 21:17:12+01:00,88.87608
2013-07-01 21:17:18+01:00,88.513214
2013-07-01 21:17:24+01:00,89.82852
2013-07-01 21:17:30+01:00,90.47151
2013-07-01 21:17:36+01:00,89.7789
2013-07-01 21:17:42+01:00,90.76218
2013-07-01 21:17:48+01:00,90.595955
2013-07-01 21:17:54+01:00,90.325226
2013-07-01 21:18:00+01:00,90.76772
2013-07-01 21:18:06+01:00,92.16586
2013-07-01 21:18:12+01:00,91.91121
2013-07-01 21:18:18+01:00,92.323425
2013-07-01 21:18:24+01:00,91.19074
2013-07-01 21:18:30+01:00,91.1488
2013-07-01 21:18:36+01:00,91.849106
2013-07-01 21:18:42+01:00,90.960236
2013-07-01 21:18:48+01:00,92.33737
2013-07-01 21:18:54+01:00,91.78947
2013-07-01 21:19:00+01:00,92.275215
2013-07-01 21:19:06+01:00,93.062325
2013-07-01 21:19:12+01:00,92.26393
2013-07-01 21:19:18+01:00,91.91221
2013-07-01 21:19:24+01:00,93.301765
2013-07-01 21:19:30+01:00,94.0006
2013-07-01 21:19:36+01:00,93.42985
2013-07-01 21:19:42+01:00,93.05079
2013-07-01 21:19:48+01:00,93.900055
2013-07-01 21:19:54+01:00,93.35533
2013-07-01 21:20:00+01:00,93.851074
2013-07-01 21:20:06+01:00,93.37912
2013-07-01 21:20:12+01:00,93.46247
2013-07-01 21:20:18+01:00,93.446625
2013-07-01 21:20:24+01:00,93.606995
2013-07-01 21:20:30+01:00,92.339005
2013-07-01 21:20:36+01:00,91.86476
2013-07-01 21:20:42+01:00,92.726974
2013-07-01 21:20:48+01:00,92.785706
2013-07-01 21:20:54+01:00,92.42236
2013-07-01 21:21:00+01:00,93.22232
2013-07-01 21:21:06+01:00,93.220566
2013-07-01 21:21:12+01:00,92.90198
2013-07-01 21:21:18+01:00,93.99486
2013-07-01 21:21:24+01:00,93.539764
2013-07-01 21:21:30+01:00,92.54126
2013-07-01 21:21:36+01:00,92.72809
2013-07-01 21:21:42+01:00,92.20995
2013-07-01 21:21:48+01:00,93.05536
2013-07-01 21:21:54+01:00,92.87169
2013-07-01 21:22:00+01:00,92.764175
2013-07-01 21:22:06+01:00,92.72734
2013-07-01 21:22:12+01:00,91.93852
2013-07-01 21:22:18+01:00,92.60271
2013-07-01 21:22:24+01:00,92.19887
2013-07-01 21:22:30+01:00,92.17796
2013-07-01 21:22:36+01:00,92.85736
2013-07-01 21:22:42+01:00,92.2993
2013-07-01 21:22:48+01:00,92.68957
2013-07-01 21:22:54+01:00,92.82866
2013-07-01 21:23:00+01:00,93.08095
2013-07-01 21:23:06+01:00,92.65027
2013-07-01 21:23:12+01:00,92.94968
2013-07-01 21:23:18+01:00,92.571846
2013-07-01 21:23:24+01:00,94.109665
2013-07-01 21:23:30+01:00,93.6618
2013-07-01 21:23:36+01:00,94.33818
2013-07-01 21:23:42+01:00,93.24222
2013-07-01 21:23:48+01:00,94.11847
2013-07-01 21:23:54+01:00,94.070656
2013-07-01 21:24:00+01:00,94.41725
2013-07-01 21:24:06+01:00,93.26837
2013-07-01 21:24:12+01:00,93.658226
2013-07-01 21:24:18+01:00,93.67349
2013-07-01 21:24:24+01:00,94.75546
2013-07-01 21:24:30+01:00,93.545135
2013-07-01 21:24:36+01:00,93.8456
2013-07-01 21:24:42+01:00,94.06563
2013-07-01 21:24:48+01:00,94.63667
2013-07-01 21:24:54+01:00,95.60226
2013-07-01 21:25:00+01:00,94.8456
2013-07-01 21:25:06+01:00,96.04671
2013-07-01 21:25:12+01:00,96.27052
2013-07-01 21:25:18+01:00,95.929886
2013-07-01 21:25:24+01:00,98.59157
2013-07-01 21:25:30+01:00,95.12973
2013-07-01 21:25:36+01:00,96.36545
2013-07-01 21:25:42+01:00,97.16765
2013-07-01 21:25:48+01:00,99.090576
2013-07-01 21:25:54+01:00,95.837494
2013-07-01 21:26:00+01:00,97.3935
2013-07-01 21:26:06+01:00,100.1284
2013-07-01 21:26:12+01:00,100.010376
2013-07-01 21:26:18+01:00,98.04309
2013-07-01 21:26:24+01:00,95.74838
2013-07-01 21:26:30+01:00,97.30054
2013-07-01 21:26:36+01:00,96.07451
2013-07-01 21:26:42+01:00,96.38814
2013-07-01 21:26:48+01:00,95.53403
2013-07-01 21:26:54+01:00,95.63967
2013-07-01 21:27:00+01:00,97.1463
2013-07-01 21:27:06+01:00,96.517426
2013-07-01 21:27:12+01:00,96.107605
2013-07-01 21:27:18+01:00,96.905426
2013-07-01 21:27:24+01:00,96.39543
2013-07-01 21:27:30+01:00,97.47268
2013-07-01 21:27:36+01:00,98.277176
2013-07-01 21:27:42+01:00,96.39226
2013-07-01 21:27:48+01:00,97.29413
2013-07-01 21:27:54+01:00,96.27065
2013-07-01 21:28:00+01:00,97.60254
2013-07-01 21:28:06+01:00,95.584885
2013-07-01 21:28:12+01:00,95.489716
2013-07-01 21:28:18+01:00,95.50627
2013-07-01 21:28:24+01:00,96.14573
2013-07-01 21:28:30+01:00,95.91393
2013-07-01 21:28:36+01:00,96.61197
2013-07-01 21:28:42+01:00,95.002365
2013-07-01 21:28:48+01:00,96.95382
2013-07-01 21:28:54+01:00,94.329315
2013-07-01 21:29:00+01:00,95.970474
2013-07-01 21:29:06+01:00,96.30568
2013-07-01 21:29:12+01:00,97.080086
2013-07-01 21:29:18+01:00,95.30955
2013-07-01 21:29:24+01:00,97.02603
2013-07-01 21:29:30+01:00,96.40703
2013-07-01 21:29:36+01:00,95.356064
2013-07-01 21:29:42+01:00,94.461
2013-07-01 21:29:48+01:00,94.553314
2013-07-01 21:29:54+01:00,94.80403
2013-07-01 21:30:00+01:00,94.73506
2013-07-01 21:30:06+01:00,93.50511
2013-07-01 21:30:12+01:00,92.872574
2013-07-01 21:30:18+01:00,93.24188
2013-07-01 21:30:24+01:00,92.21689
2013-07-01 21:30:30+01:00,92.12302
2013-07-01 21:30:36+01:00,91.745766
2013-07-01 21:30:42+01:00,90.68714
2013-07-01 21:30:48+01:00,91.18716
2013-07-01 21:30:54+01:00,89.33547
2013-07-01 21:31:00+01:00,89.38111
2013-07-01 21:31:06+01:00,87.33504
2013-07-01 21:31:12+01:00,88.293816
2013-07-01 21:31:18+01:00,86.18919
2013-07-01 21:31:24+01:00,84.893585
2013-07-01 21:31:30+01:00,83.65964
2013-07-01 21:31:36+01:00,87.24997
2013-07-01 21:31:42+01:00,77.24052
2013-07-01 21:31:48+01:00,71.54399
2013-07-01 21:31:54+01:00,65.28202
2013-07-01 21:32:00+01:00,61.87088
2013-07-01 21:32:06+01:00,62.91199
2013-07-01 21:32:12+01:00,63.128067
2013-07-01 21:32:18+01:00,60.467743
2013-07-01 21:32:24+01:00,58.6373
2013-07-01 21:32:30+01:00,58.125904
2013-07-01 21:32:36+01:00,58.077713
2013-07-01 21:32:42+01:00,56.877483
2013-07-01 21:32:48+01:00,56.71689
2013-07-01 21:32:54+01:00,55.756912
2013-07-01 21:33:00+01:00,55.59201
2013-07-01 21:33:06+01:00,54.77527
2013-07-01 21:33:12+01:00,55.546623
2013-07-01 21:33:18+01:00,54.43089
2013-07-01 21:33:24+01:00,54.553192
2013-07-01 21:33:30+01:00,54.43818
2013-07-01 21:33:36+01:00,54.574726
2013-07-01 21:33:42+01:00,53.621307
2013-07-01 21:33:48+01:00,53.08551
2013-07-01 21:33:54+01:00,53.975113
2013-07-01 21:34:00+01:00,53.862034
2013-07-01 21:34:06+01:00,53.61765
2013-07-01 21:34:12+01:00,53.576847
2013-07-01 21:34:18+01:00,53.384468
2013-07-01 21:34:24+01:00,53.702427
2013-07-01 21:34:30+01:00,52.93938
2013-07-01 21:34:36+01:00,53.140778
2013-07-01 21:34:42+01:00,52.158867
2013-07-01 21:34:48+01:00,52.64369
2013-07-01 21:34:54+01:00,51.613876
2013-07-01 21:35:00+01:00,52.213943
2013-07-01 21:35:06+01:00,51.290848
2013-07-01 21:35:12+01:00,51.493
2013-07-01 21:35:18+01:00,51.305035
2013-07-01 21:35:24+01:00,51.2013
2013-07-01 21:35:30+01:00,50.24938
2013-07-01 21:35:36+01:00,51.499916
2013-07-01 21:35:42+01:00,49.765633
2013-07-01 21:35:48+01:00,49.517212
2013-07-01 21:35:54+01:00,54.06574
2013-07-01 21:36:00+01:00,89.00992
2013-07-01 21:36:06+01:00,98.22589
2013-07-01 21:36:12+01:00,98.05409
2013-07-01 21:36:18+01:00,98.721054
2013-07-01 21:36:24+01:00,94.22301
2013-07-01 21:36:30+01:00,96.902466
2013-07-01 21:36:36+01:00,95.58254
2013-07-01 21:36:42+01:00,93.98041
2013-07-01 21:36:48+01:00,94.12249
2013-07-01 21:36:54+01:00,94.18735
2013-07-01 21:37:00+01:00,93.80023
2013-07-01 21:37:06+01:00,93.64838
2013-07-01 21:37:12+01:00,92.70232
2013-07-01 21:37:18+01:00,94.09198
2013-07-01 21:37:24+01:00,92.449936
2013-07-01 21:37:30+01:00,90.59739
2013-07-01 21:37:36+01:00,91.07858
2013-07-01 21:37:42+01:00,93.44714
2013-07-01 21:37:48+01:00,91.97169
2013-07-01 21:37:54+01:00,91.790474
2013-07-01 21:38:00+01:00,91.19638
2013-07-01 21:38:06+01:00,91.576416
2013-07-01 21:38:12+01:00,91.35014
2013-07-01 21:38:18+01:00,90.98044
2013-07-01 21:38:24+01:00,91.90132
2013-07-01 21:38:30+01:00,90.05211
2013-07-01 21:38:36+01:00,90.95013
2013-07-01 21:38:42+01:00,90.943726
2013-07-01 21:38:48+01:00,91.23724
2013-07-01 21:38:54+01:00,91.0782
2013-07-01 21:39:00+01:00,92.24605
2013-07-01 21:39:06+01:00,90.86775
2013-07-01 21:39:12+01:00,90.5155
2013-07-01 21:39:18+01:00,90.35664
2013-07-01 21:39:24+01:00,90.67273
2013-07-01 21:39:30+01:00,91.50943
2013-07-01 21:39:36+01:00,90.99561
2013-07-01 21:39:42+01:00,89.56314
2013-07-01 21:39:48+01:00,91.00197
2013-07-01 21:39:54+01:00,92.31471
2013-07-01 21:40:00+01:00,89.854004
2013-07-01 21:40:06+01:00,89.609924
2013-07-01 21:40:12+01:00,91.4153
2013-07-01 21:40:18+01:00,90.30243
2013-07-01 21:40:24+01:00,90.66292
2013-07-01 21:40:30+01:00,90.824165
2013-07-01 21:40:36+01:00,90.74039
2013-07-01 21:40:42+01:00,90.80496
2013-07-01 21:40:48+01:00,90.28085
2013-07-01 21:40:54+01:00,89.768654
2013-07-01 21:41:00+01:00,90.066315
2013-07-01 21:41:06+01:00,89.85493
2013-07-01 21:41:12+01:00,89.316696
2013-07-01 21:41:18+01:00,88.02811
2013-07-01 21:41:24+01:00,88.84567
2013-07-01 21:41:30+01:00,89.08397
2013-07-01 21:41:36+01:00,89.63207
2013-07-01 21:41:42+01:00,88.72279
2013-07-01 21:41:48+01:00,89.99216
2013-07-01 21:41:54+01:00,88.74238
2013-07-01 21:42:00+01:00,89.48842
2013-07-01 21:42:06+01:00,89.425
2013-07-01 21:42:12+01:00,89.16991
2013-07-01 21:42:18+01:00,88.15816
2013-07-01 21:42:24+01:00,88.39494
2013-07-01 21:42:30+01:00,88.176796
2013-07-01 21:42:36+01:00,89.06492
2013-07-01 21:42:42+01:00,87.52867
2013-07-01 21:42:48+01:00,87.48502
2013-07-01 21:42:54+01:00,87.95363
2013-07-01 21:43:00+01:00,87.43646
2013-07-01 21:43:06+01:00,87.680466
2013-07-01 21:43:12+01:00,87.92965
2013-07-01 21:43:18+01:00,87.594696
2013-07-01 21:43:24+01:00,88.213776
2013-07-01 21:43:30+01:00,85.79226
2013-07-01 21:43:36+01:00,87.5853
2013-07-01 21:43:42+01:00,86.89479
2013-07-01 21:43:48+01:00,88.5352
2013-07-01 21:43:54+01:00,86.673775
2013-07-01 21:44:00+01:00,87.237885
2013-07-01 21:44:06+01:00,85.88074
2013-07-01 21:44:12+01:00,86.696335
2013-07-01 21:44:18+01:00,88.00157
2013-07-01 21:44:24+01:00,87.42617
2013-07-01 21:44:30+01:00,87.47926
2013-07-01 21:44:36+01:00,88.5204
2013-07-01 21:44:42+01:00,89.690674
2013-07-01 21:44:48+01:00,89.122345
2013-07-01 21:44:54+01:00,88.403984
2013-07-01 21:45:00+01:00,89.41278
2013-07-01 21:45:06+01:00,88.08533
2013-07-01 21:45:12+01:00,87.574356
2013-07-01 21:45:18+01:00,88.30174
2013-07-01 21:45:24+01:00,87.126076
2013-07-01 21:45:30+01:00,88.13493
2013-07-01 21:45:36+01:00,87.2215
2013-07-01 21:45:42+01:00,86.86696
2013-07-01 21:45:48+01:00,87.98567
2013-07-01 21:45:54+01:00,87.22246
2013-07-01 21:46:00+01:00,87.58476
2013-07-01 21:46:06+01:00,87.74599
2013-07-01 21:46:12+01:00,87.362305
2013-07-01 21:46:18+01:00,88.204605
2013-07-01 21:46:24+01:00,87.77081
2013-07-01 21:46:30+01:00,88.11558
2013-07-01 21:46:36+01:00,86.94557
2013-07-01 21:46:42+01:00,87.845055
2013-07-01 21:46:48+01:00,86.907295
2013-07-01 21:46:54+01:00,87.48218
2013-07-01 21:47:00+01:00,87.425896
2013-07-01 21:47:06+01:00,87.29525
2013-07-01 21:47:12+01:00,85.891525
2013-07-01 21:47:18+01:00,86.21159
2013-07-01 21:47:24+01:00,86.677414
2013-07-01 21:47:30+01:00,87.6084
2013-07-01 21:47:36+01:00,85.88722
2013-07-01 21:47:42+01:00,84.826004
2013-07-01 21:47:48+01:00,86.44387
2013-07-01 21:47:54+01:00,86.07819
2013-07-01 21:48:00+01:00,85.32564
2013-07-01 21:48:06+01:00,84.68416
2013-07-01 21:48:12+01:00,85.76631
2013-07-01 21:48:18+01:00,85.05579
2013-07-01 21:48:24+01:00,85.33992
2013-07-01 21:48:30+01:00,84.30319
2013-07-01 21:48:36+01:00,84.493
2013-07-01 21:48:42+01:00,84.26094
2013-07-01 21:48:48+01:00,83.85355
2013-07-01 21:48:54+01:00,84.54377
2013-07-01 21:49:00+01:00,84.062965
2013-07-01 21:49:06+01:00,83.46756
2013-07-01 21:49:12+01:00,83.81482
2013-07-01 21:49:18+01:00,84.143715
2013-07-01 21:49:24+01:00,83.5844
2013-07-01 21:49:30+01:00,83.34423
2013-07-01 21:49:36+01:00,84.436615
2013-07-01 21:49:42+01:00,84.38179
2013-07-01 21:49:48+01:00,83.19942
2013-07-01 21:49:54+01:00,83.59366
2013-07-01 21:50:00+01:00,83.31091
2013-07-01 21:50:06+01:00,83.702194
2013-07-01 21:50:12+01:00,82.61444
2013-07-01 21:50:18+01:00,82.90245
2013-07-01 21:50:24+01:00,82.002426
2013-07-01 21:50:30+01:00,82.8176
2013-07-01 21:50:36+01:00,84.05492
2013-07-01 21:50:42+01:00,83.91345
2013-07-01 21:50:48+01:00,83.22542
2013-07-01 21:50:54+01:00,82.71744
2013-07-01 21:51:00+01:00,84.275154
2013-07-01 21:51:06+01:00,82.67488
2013-07-01 21:51:12+01:00,82.462616
2013-07-01 21:51:18+01:00,82.057495
2013-07-01 21:51:24+01:00,84.267296
2013-07-01 21:51:30+01:00,83.29312
2013-07-01 21:51:36+01:00,87.03648
2013-07-01 21:51:42+01:00,85.464066
2013-07-01 21:51:48+01:00,87.39812
2013-07-01 21:51:54+01:00,89.45629
2013-07-01 21:52:00+01:00,88.11487
2013-07-01 21:52:06+01:00,86.78111
2013-07-01 21:52:12+01:00,85.58479
2013-07-01 21:52:18+01:00,91.13547
2013-07-01 21:52:24+01:00,70.33282
2013-07-01 21:52:30+01:00,64.715034
2013-07-01 21:52:36+01:00,49.007645
2013-07-01 21:52:42+01:00,0.0
2013-07-01 21:52:48+01:00,0.0
2013-07-01 21:52:54+01:00,2.593998
2013-07-01 21:53:00+01:00,3.3977623
2013-07-01 21:53:06+01:00,2.4059753
2013-07-01 21:53:12+01:00,2.1358948
2013-07-01 21:53:18+01:00,1.4437904
2013-07-01 21:53:24+01:00,1.8056984
2013-07-01 21:53:30+01:00,0.34135818
2013-07-01 21:53:36+01:00,0.7835884
2013-07-01 21:53:42+01:00,1.7196007
2013-07-01 21:53:48+01:00,0.2641487
2013-07-01 21:53:54+01:00,1.1687012
2013-07-01 21:54:00+01:00,10.385794
2013-07-01 21:54:06+01:00,11.016848
2013-07-01 21:54:12+01:00,9.762768
2013-07-01 21:54:18+01:00,1.877327
2013-07-01 21:54:24+01:00,1.5101166
2013-07-01 21:54:30+01:00,2.1430511
2013-07-01 21:54:36+01:00,1.4245605
2013-07-01 21:54:42+01:00,1.6205788
2013-07-01 21:54:48+01:00,0.7232666
2013-07-01 21:54:54+01:00,0.96839523
2013-07-01 21:55:00+01:00,0.6502571
2013-07-01 21:55:06+01:00,1.1310768
2013-07-01 21:55:12+01:00,1.0197067
2013-07-01 21:55:18+01:00,0.24314117
2013-07-01 21:55:24+01:00,0.74795914
2013-07-01 21:55:30+01:00,0.31183243
2013-07-01 21:55:36+01:00,0.5280571
2013-07-01 21:55:42+01:00,0.0
2013-07-01 21:55:48+01:00,0.019176483
2013-07-01 21:55:54+01:00,0.14964294
2013-07-01 21:56:00+01:00,0.29610443
2013-07-01 21:56:06+01:00,0.0
2013-07-01 21:56:12+01:00,1.2899666
2013-07-01 21:56:18+01:00,0.48813248
2013-07-01 21:56:24+01:00,1.9584999
2013-07-01 21:56:30+01:00,2.7008133
2013-07-01 21:56:36+01:00,6.506283
2013-07-01 21:56:42+01:00,12.105959
2013-07-01 21:56:48+01:00,23.993698
2013-07-01 21:56:54+01:00,134.19855
2013-07-01 21:57:00+01:00,88.66823
2013-07-01 21:57:06+01:00,102.77031
2013-07-01 21:57:12+01:00,89.95775
2013-07-01 21:57:18+01:00,94.758
2013-07-01 21:57:24+01:00,92.24397
2013-07-01 21:57:30+01:00,89.739624
2013-07-01 21:57:36+01:00,88.28282
2013-07-01 21:57:42+01:00,88.60329
2013-07-01 21:57:48+01:00,86.37576
2013-07-01 21:57:54+01:00,85.72864
2013-07-01 21:58:00+01:00,86.209946
2013-07-01 21:58:06+01:00,84.71317
2013-07-01 21:58:12+01:00,85.845535
2013-07-01 21:58:18+01:00,85.64189
2013-07-01 21:58:24+01:00,86.041794
2013-07-01 21:58:30+01:00,86.15347
2013-07-01 21:58:36+01:00,84.86281
2013-07-01 21:58:42+01:00,85.595276
2013-07-01 21:58:48+01:00,85.13222
2013-07-01 21:58:54+01:00,86.03604
2013-07-01 21:59:00+01:00,85.93806
2013-07-01 21:59:06+01:00,86.3782
2013-07-01 21:59:12+01:00,86.276596
2013-07-01 21:59:18+01:00,86.027985
2013-07-01 21:59:24+01:00,87.59128
2013-07-01 21:59:30+01:00,86.36835
2013-07-01 21:59:36+01:00,87.219734
2013-07-01 21:59:42+01:00,86.1417
2013-07-01 21:59:48+01:00,86.194916
2013-07-01 21:59:54+01:00,85.92428
2013-07-01 22:00:00+01:00,85.80095
2013-07-01 22:00:06+01:00,86.15329
2013-07-01 22:00:12+01:00,87.15692
2013-07-01 22:00:18+01:00,86.493774
2013-07-01 22:00:24+01:00,87.003586
2013-07-01 22:00:30+01:00,88.5785
2013-07-01 22:00:36+01:00,88.19757
2013-07-01 22:00:42+01:00,89.79096
2013-07-01 22:00:48+01:00,93.78537
2013-07-01 22:00:54+01:00,88.6263
2013-07-01 22:01:00+01:00,88.537674
2013-07-01 22:01:06+01:00,89.512794
2013-07-01 22:01:12+01:00,90.06364
2013-07-01 22:01:18+01:00,88.98784
2013-07-01 22:01:24+01:00,89.474335
2013-07-01 22:01:30+01:00,89.63791
2013-07-01 22:01:36+01:00,90.076996
2013-07-01 22:01:42+01:00,88.137115
2013-07-01 22:01:48+01:00,89.40419
2013-07-01 22:01:54+01:00,88.801865
2013-07-01 22:02:00+01:00,90.08971
2013-07-01 22:02:06+01:00,89.084595
2013-07-01 22:02:12+01:00,90.078156
2013-07-01 22:02:18+01:00,95.23467
2013-07-01 22:02:24+01:00,91.10545
2013-07-01 22:02:30+01:00,89.798256
2013-07-01 22:02:36+01:00,90.85457
2013-07-01 22:02:42+01:00,89.098145
2013-07-01 22:02:48+01:00,90.13968
2013-07-01 22:02:54+01:00,89.57144
2013-07-01 22:03:00+01:00,89.57754
2013-07-01 22:03:06+01:00,87.844185
2013-07-01 22:03:12+01:00,88.007
2013-07-01 22:03:18+01:00,87.31462
2013-07-01 22:03:24+01:00,88.427505
2013-07-01 22:03:30+01:00,88.35118
2013-07-01 22:03:36+01:00,88.202896
2013-07-01 22:03:42+01:00,87.5254
2013-07-01 22:03:48+01:00,88.30063
2013-07-01 22:03:54+01:00,87.72562
2013-07-01 22:04:00+01:00,88.19035
2013-07-01 22:04:06+01:00,87.61751
2013-07-01 22:04:12+01:00,87.165436
2013-07-01 22:04:18+01:00,87.58469
2013-07-01 22:04:24+01:00,87.50719
2013-07-01 22:04:30+01:00,87.51256
2013-07-01 22:04:36+01:00,86.70717
2013-07-01 22:04:42+01:00,87.04884
2013-07-01 22:04:48+01:00,88.353485
2013-07-01 22:04:54+01:00,87.166916
2013-07-01 22:05:00+01:00,88.65209
2013-07-01 22:05:06+01:00,88.41203
2013-07-01 22:05:12+01:00,87.380684
2013-07-01 22:05:18+01:00,86.38746
2013-07-01 22:05:24+01:00,86.20391
2013-07-01 22:05:30+01:00,86.80707
2013-07-01 22:05:36+01:00,87.15635
2013-07-01 22:05:42+01:00,86.38491
2013-07-01 22:05:48+01:00,86.32503
2013-07-01 22:05:54+01:00,89.29982
2013-07-01 22:06:00+01:00,88.01491
2013-07-01 22:06:06+01:00,85.47539
2013-07-01 22:06:12+01:00,85.317474
2013-07-01 22:06:18+01:00,84.65155
2013-07-01 22:06:24+01:00,84.53148
2013-07-01 22:06:30+01:00,84.39923
2013-07-01 22:06:36+01:00,84.439766
2013-07-01 22:06:42+01:00,84.42934
2013-07-01 22:06:48+01:00,84.98822
2013-07-01 22:06:54+01:00,83.92119
2013-07-01 22:07:00+01:00,84.88858
2013-07-01 22:07:06+01:00,84.86551
2013-07-01 22:07:12+01:00,84.312195
2013-07-01 22:07:18+01:00,84.6427
2013-07-01 22:07:24+01:00,85.243935
2013-07-01 22:07:30+01:00,84.05316
2013-07-01 22:07:36+01:00,85.576996
2013-07-01 22:07:42+01:00,83.179184
2013-07-01 22:07:48+01:00,83.240875
2013-07-01 22:07:54+01:00,83.22204
2013-07-01 22:08:00+01:00,84.0145
2013-07-01 22:08:06+01:00,83.076485
